company_name,company_category,description,tag_list,founded_at,country,state,region,funding_total_usd,funded_at,funded_year,funded_quarter,cb_url,homepage_url
Keychain Logistics,software,Virtual Carrier Network,"virtual-carrier-network, shipping-marketplace, logistics-brokerage-process",1/1/2012,USA,CA,SF Bay,2520000,1/1/2013,2013,2013-Q1,/company/keychain-logistics,http://keychainlogistics.com
Social Toaster,software,,,1/1/2009,USA,MD,Baltimore,2505000,6/27/2012,2012,2012-Q2,/company/social-toaster,http://socialtoaster.com
Aragon Consulting Group,software,Krugle,,12/1/2005,USA,CA,SF Bay,2500000,5/20/2008,2008,2008-Q2,/company/aragon,http://www.aragoncg.com
Bay Talkitec (P),software,digitized voice application products,,1/1/1991,IND,,Chennai,2500000,1/30/2008,2008,2008-Q1,/company/bay-talkitec-p,http://www.baytalkitec.com
GamePlan Technologies,software,,,1/1/2005,USA,NE,Omaha,2500000,4/25/2006,2006,2006-Q2,/company/gameplan-technologies,http://www.gogameplan.com
N(i)¬≤,software,markets technology,,1/1/2003,CAN,,Montreal,2500000,11/19/2007,2007,2007-Q4,/company/n-i,http://www.ni2.com
"Kibboko, Inc.",software,content management software,,6/27/2008,CAN,,Toronto,2500000,8/14/2007,2007,2007-Q3,/company/kibboko,http://www.kibboko.com
RemitPro,software,,,1/1/2001,USA,NE,Omaha,2500000,4/28/2006,2006,2006-Q2,/company/remitpro,http://www.remitpro.com
Helmi Technologies,software,,,1/1/2004,FIN,,Oulu,2500000,8/29/2006,2006,2006-Q3,/company/helmi-technologies,
Authernative,software,,,1/1/2000,USA,CA,SF Bay,2500000,4/12/2006,2006,2006-Q2,/company/authernative,http://www.authernative.com
Concuity,software,,,,USA,IL,Chicago,2500000,4/26/2006,2006,2006-Q2,/company/concuity,http://www.concuity.com
Generic Media,software,streaming media production,,1/1/2000,USA,CA,SF Bay,2500000,8/26/2005,2005,2005-Q3,/company/generic-media,http://www.genericmedia.com
Cogency Software,software,Financial Services Software,,1/1/1997,USA,CA,SF Bay,2500000,12/7/2005,2005,2005-Q4,/company/cogency-software,http://www.cogencysoft.com
Unitask,software,Software,,1/1/1994,USA,MI,Detroit,2500000,6/10/2005,2005,2005-Q2,/company/unitask,http://www.unitask.com/index.aspx
Spotlight Ticket Management,software,Ticket Management Software,,8/21/2007,USA,CA,Los Angeles,2500000,10/27/2010,2010,2010-Q4,/company/spotlight-ticket-management,http://www.spotlighttms.com
Strobe,software,Mobile and Web Application Technologies,"sproutcore, html5, mobile, ipad",6/1/2010,USA,CA,SF Bay,2500000,12/1/2010,2010,2010-Q4,/company/strobe,http://strobecorp.com
Attachments.me,software,Control your attachments.,,1/1/2011,USA,CA,SF Bay,2500000,3/2/2011,2011,2011-Q1,/company/attachments-me,http://attachments.me
RFID Global Solution,software,Real-time asset management software,,1/25/2005,USA,VA,Washington DC,2500000,4/7/2011,2011,2011-Q2,/company/rfid-global-solution,http://www.rfidgs.com
Avisena,software,,"medical-billing, medical-billing-solutions, software-as-a-service, saas, revenue-cycle-management, healthcare-billing, healthcare-billing-solutions, medical-billing-software, medical-collections",1/1/2001,USA,FL,Miami,2500000,7/11/2011,2011,2011-Q3,/company/avisena,http://www.avisena.com
Azumio,software,,,1/1/2011,USA,CA,SF Bay,2500000,7/27/2011,2011,2011-Q3,/company/azumio,http://www.azumio.com
Profit Point,software,Supply Chain Optimization Technology,"supply-chain, optimization, scheduling, software",,USA,MA,North Brookfield,2500000,8/30/2011,2011,2011-Q3,/company/profit-point,http://www.profitpt.com
Fanplayr,software,Social Coupon Marketing,"marketing, social-media-marketing, email-marketing, internet-marketing, ecommerce, deals, coupons-facebook-marketing, saas",1/1/2011,USA,CA,SF Bay,2500000,1/16/2013,2013,2013-Q1,/company/fanplayr,http://www.fanplayr.com
Radcom,software,,,,,,unknown,2500000,4/15/2008,2008,2008-Q2,/company/radcom,http://radcom.com
Hazelcast,software,In-Memory Data Grid,"cluster, distributed-computing, in-memory-data-grid, cloud-computing",12/20/2008,USA,CA,SF Bay,2500000,9/19/2013,2013,2013-Q3,/company/hazelcast,http://www.hazelcast.com
Pymetrics,software,,,,USA,NY,New York,2500000,9/20/2013,2013,2013-Q3,/company/pymetrics,http://pymetrics.com
edjing,software,The World First Social DJ App,"djit, web-dj-turntable, video-dj",7/19/2009,FRA,,Paris,2500000,9/25/2013,2013,2013-Q3,/company/e-djing,http://www.edjing.com
Guide,software,Visual and auditory newsreader,"smart-tv, software, newsreader, guide",8/1/2012,USA,FL,Miami,2500000,2/5/2013,2013,2013-Q1,/company/guide,http://gui.de
MemberPlanet,software,,,,USA,CA,Los Angeles,2500000,9/26/2013,2013,2013-Q3,/company/memberplanet,http://memberplanet.com
M_SOLUTION,software,,,1/1/2002,NOR,,Fornebu,2490000,10/23/2006,2006,2006-Q4,/company/m-solution,http://www.adcolumbi.no
CYBRA,software,Software solutions,,1/1/1985,USA,NY,New York,2480000,4/10/2006,2006,2006-Q2,/company/cybra,http://www.cybra.com
The Key Revolution,software,The secure portable office,,,GBR,,Newbury,2460000,6/26/2008,2008,2008-Q2,/company/the-key-revolution,http://www.thekeyrevolution.com
Ipracom,software,,,1/1/2001,FRA,,Paris,2460000,6/2/2005,2005,2005-Q2,/company/ipracom,
AppliLog,software,Software and Services,,,DEU,,Passau,2460000,6/1/2005,2005,2005-Q2,/company/applilog,http://www.applilog.com
Synchro,software,project management solutions,,1/1/2001,GBR,,Coventry,2450000,10/2/2007,2007,2007-Q4,/company/synchro,http://www.synchroltd.com
MCH+,software,systems and services for health insuranc,,1/1/2002,NLD,,Den Haag,2450000,5/7/2007,2007,2007-Q2,/company/mch,http://www.mchplus.nl
Grapeshot,software,Contextual Targeting for Display,,1/1/1992,GBR,,London,2445506,12/11/2009,2009,2009-Q4,/company/grapeshot,http://www.grapeshot.co.uk
LiquidTalk,software,mobile workforce solutions,mobile-software-saas-enterprise,1/1/2006,USA,IL,Chicago,2430000,3/5/2007,2007,2007-Q1,/company/liquidtalk,http://www.liquidtalk.com
VOICETRUST,software,,,1/1/2000,DEU,,Munich,2430000,3/21/2006,2006,2006-Q1,/company/voicetrust,http://www.voicetrust.de/de
Watt & Company,software,management and customer service,,,USA,TX,Dallas,2410000,6/9/2010,2010,2010-Q2,/company/watt-company,http://www.wattceg.com
Promisec,software,,,1/1/2004,ISR,,Rishon le Zion,2400000,4/3/2006,2006,2006-Q2,/company/promisec,http://www.promisec.com
Privacy Networks,software,Virus Protection Software,,1/1/2002,USA,CO,Fort Collins,2400000,10/3/2005,2005,2005-Q4,/company/privacy-networks,
Expect Labs,software,Intelligent Apps,"ipad-apps, intelligent-apps, mobile-apps, smart-apps, emerging-technology, emerging-technologies, ai, artificial-intelligence, anticipatory-computing, ipad, ipad-app, mindmeld, ambient-computing, pervasive-computing, machine-learning, software, apps, comp",1/1/2011,USA,CA,SF Bay,2400000,10/5/2012,2012,2012-Q4,/company/expect-labs,http://expectlabs.com
Bitium,software,SaaS Management,"saas, single-sign-on, sso, billing-management, app-marketplace, identity, identity-management, web-access, web-access-management, software-as-a-service, on-demand, cloud-computing",3/5/2012,USA,CA,Los Angeles,2400000,4/17/2013,2013,2013-Q2,/company/bitium-2,http://bitium.com
Chequed.com,software,Online Reference Checking & Assessments,"employee-screening, hiring, candidate-screening, online-reference-checking, pre-employment-testing, human-resources, upstate-ny",10/1/2008,USA,NY,Saratoga Springs,2400000,5/30/2013,2013,2013-Q2,/company/chequed-com,http://www.chequed.com
Mitro,software,,,1/1/2012,USA,NY,New York,2400000,9/6/2013,2013,2013-Q3,/company/mitro,http://mitro.co
Pix4D,software,UAV mapping software,"uav, drone, mapping, gis, image-processing, computer-vision, maps, photogrammetry",6/2/2011,CHE,,Ecublens,2400000,7/18/2012,2012,2012-Q3,/company/pix4d,http://www.pix4d.com
Speak With Me,software,Natural Language Search,,7/26/2005,,,unknown,2400000,1/1/2007,2007,2007-Q1,/company/speak-with-me,http://www.speakwithme.com
KnowledgeMill,software,Independent Software Vendor,"email-management, email-filing, content-management, document-management, e-discovery, business-intelligence, analytics, cloud, archiving, information-lifecycle-management, mailbox-management, risk-management, compliance",9/1/2009,GBR,,London,2391664,3/1/2012,2012,2012-Q1,/company/knowledgemill,http://www.knowledgemill.com
Featurespace,software,,,,GBR,,London,2331032,6/12/2012,2012,2012-Q2,/company/featurespace,http://www.featurespace.co.uk
Podcast Ready,software,,,1/1/2005,USA,TX,San Antonio,2330000,2/7/2006,2006,2006-Q1,/company/podcast-ready,http://www.podcastready.com
Whatsnexx,software,,"marketing, b2b, sales, marketing-automation, customer-state-marketing",1/1/2008,CAN,,Montreal,2330000,6/27/2013,2013,2013-Q2,/company/whatsnexx,http://www.whatsnexx.com
PrismTech,software,software integration middleware,"middleware, software, integration, data-distribution-service, dds, corba, software-defined-radio, sdr, software-communications-architecture, sca, opensplice, spectra, openfusion, realtime, cloud, bigdata, embedded",1/1/1992,USA,MA,Boston,2320000,2/22/2010,2010,2010-Q1,/company/prismtech,http://www.prismtech.com
D-Share,software,,,,ITA,,unknown,2315880,7/15/2013,2013,2013-Q3,/company/d-share,http://www.dshare.com
activ8 Intelligence,software,HR software,,1/1/2005,GBR,,Farnsfield,2310008,3/6/2007,2007,2007-Q1,/company/activ8-intelligence,http://www.a8i.co.uk
RSI Content Solutions.,software,Publisher Content Solutions,,6/1/2000,USA,PA,Philadelphia,2300000,5/15/2008,2008,2008-Q2,/company/rsi-content-solutions-2,http://www.rsuitecms.com
Kindling,software,,,1/1/2010,USA,NY,New York,2300000,10/3/2012,2012,2012-Q4,/company/kindling,http://www.kindlingapp.com
Speek,software,Super Simple Conference Calling,"conference-calls, audio-calls, phone, phone-calls",1/1/2012,USA,VA,Washington DC,2300000,1/1/2013,2013,2013-Q1,/company/speek,http://www.speek.com
Lytics,software,B2C Marketing Software,"analytics, big-data, data-science, bigdata",,USA,OR,Portland,2300000,8/9/2013,2013,2013-Q3,/company/lytics,http://www.lytics.io
StatusNet,software,Open source micro blogging platform,"open-source, creative-commons, microblogging, openmicroblog, laconica, socialnetwork, oembeb, realtime",4/1/2007,CAN,,Montreal,2295000,1/15/2009,2009,2009-Q1,/company/statusnet,http://status.net
Digicompanion,software,technology provider,,1/1/2006,FRA,,Paris,2290000,5/24/2007,2007,2007-Q2,/company/digicompanion,http://www.digicompanion.com
TERMINALFOUR,software,web content management solutions,,9/19/1997,IRL,,Dublin,2290000,1/7/2010,2010,2010-Q1,/company/terminalfour,http://www.terminalfour.com
Quadrille Ing√©nierie,software,Software,,1/1/1998,FRA,,Paris,2290000,9/10/2010,2010,2010-Q3,/company/quadrille-ingnierie,http://www.quadrille.fr
Neocoretech,software,software solutions,,1/1/2006,FRA,,Rouen,2260000,12/2/2009,2009,2009-Q4,/company/neocoretech,http://www.neocoretech.com
Voxware,software,Application Software,"voice, voice-recognition, speech-recognition, voice-picking",1/1/1993,USA,NJ,Philadelphia,2250000,9/17/2010,2010,2010-Q3,/company/voxware-inc,http://www.voxware.com
Rethink Books,software,Open Ecosystem e-reading platform,books,1/1/2010,USA,TX,Dallas,2250000,11/15/2011,2011,2011-Q4,/company/rethink-books,http://www.bookshout.com
PrivateCore,software,The Private Computing Company,"encryption, data-security",12/16/2011,USA,CA,SF Bay,2250000,6/6/2012,2012,2012-Q2,/company/privatecore,http://www.privatecore.com
Mortar Data,software,Data Science at Scale,"big-data, hadoop, paas, pig, python, easy, cloud, techstars, techstars-boston-winter-2012, platform, open-source",8/1/2011,USA,NY,New York,2250000,7/23/2012,2012,2012-Q3,/company/mortar-data,http://www.mortardata.com
Evergage,software,Real-time Customer Engagement.,"customer-engagement, in-app-messaging, personalization, customer-analytics, conversion, saas, retention, renewals, churn, free-to-paid, freemium, crm, analytics",9/1/2010,USA,MA,Boston,2250000,5/1/2012,2012,2012-Q2,/company/evergage,http://www.evergage.com
MediaSilo,software,Online video worflow management,,1/1/2008,USA,MA,Boston,2250000,1/23/2013,2013,2013-Q1,/company/mediasilo,http://mediasilo.com
PearlChain.net,software,dynamic software and service,,1/1/2003,BEL,,Antwerpen,2240000,11/24/2009,2009,2009-Q4,/company/pearlchain-net,http://www.pearlchain.net
BigRoad,software,Smartphone app for fleets and drivers,"android, apps, apps-for-truck-drivers, fleet-tracking, electronic-drivers-logs",4/1/2011,CAN,,Waterloo,2238679,12/1/2011,2011,2011-Q4,/company/bigroad,http://www.bigroad.com
Xbio Systems,software,,,,USA,PA,Harrisburg,2230000,1/1/2006,2006,2006-Q1,/company/xbio-systems,http://www.xbiosystems.com
MAPPING,software,print management software,,1/1/1988,FRA,,Paris,2230000,11/26/2007,2007,2007-Q4,/company/mapping,http://www.mappingsuite.com
MPSTOR,software,data storage management,web2ireland,1/1/2005,IRL,,Cork,2210000,10/27/2009,2009,2009-Q4,/company/mpstor,http://mpstor.com
Verisim,software,"Training, Prototyping, Customer Demo",,1/1/2001,GBR,,Edinburgh,2205565,6/7/2004,2004,2004-Q2,/company/verisim,http://www.verisim.com
Thing Labs,software,Maker of Brizzly,,6/1/2009,USA,CA,SF Bay,2200000,6/9/2008,2008,2008-Q2,/company/thinglabs,http://www.thinglabs.com
LiquidPlanner,software,Online project management software,"project-management, online-project-management, project-management-tool, online-project-management-too, project-analytics, project-management-software, collaboration-tool, scheduling, planning, saas, task-management, issue-management, team-management, time",3/1/2006,USA,WA,Seattle,2200000,6/22/2009,2009,2009-Q2,/company/liquidplanner,http://www.liquidplanner.com
Compliance 360,software,Enterprise Compliance Software,,1/1/2000,USA,GA,Atlanta,2200000,5/2/2007,2007,2007-Q2,/company/compliance-360,http://www.compliance360.com
Excel Energy,software,Energy Management for Retail,,,USA,OK,Tulsa,2200000,11/20/2006,2006,2006-Q4,/company/excel-energy,http://www.excel-energy.com
CopperKey,software,,,1/1/1997,USA,AZ,Phoenix,2200000,8/21/2006,2006,2006-Q3,/company/copperkey,
GroSocial,software,Social Media Marketing Platform,,8/1/2010,USA,UT,Salt Lake City,2200000,10/19/2011,2011,2011-Q4,/company/grosocial,http://www.grosocial.com
Marxent Labs,software,AR & Mobile App Development,"mobile-apps, augmented-reality, retail, loyalty",6/1/2011,USA,OH,Dayton,2200000,3/2/2013,2013,2013-Q1,/company/marxent-labs,http://marxentlabs.com
Derceto,software,Utilities Industry Software,,1/1/2003,USA,CA,SF Bay,2190000,4/21/2005,2005,2005-Q2,/company/derceto,http://www.derceto.com
Kore Virtual Machines,software,Interactive application development,web2ireland,1/1/2008,IRL,,Dublin,2189440,1/10/2009,2009,2009-Q1,/company/new-game-technologies,http://kore.net
Synthesio,software,Global Social Media Listening,"social-media-monitoring, monitoring-dashboard, social-crm, brand-monitoring, business-intelligence",6/1/2006,GBR,,London,2180000,6/18/2006,2006,2006-Q2,/company/synthesio,http://synthesio.com
LINAGORA,software,,,,FRA,,Paris,2180000,1/16/2006,2006,2006-Q1,/company/linagora,http://www.linagora.com
FL3XX,software,Aviation software,"aviation, flight, optimization, saas",6/10/2010,AUT,,Vienna,2169670,7/6/2010,2010,2010-Q3,/company/fl3xx-2,http://www.fl3xx.com
First To File,software,Patent Software,,1/1/1998,USA,CA,SF Bay,2167701,3/4/2009,2009,2009-Q1,/company/first-to-file,http://www.firsttofile.com
Preclick,software,asset management software,,1/1/2001,USA,NJ,Atlantic Highlands,2150000,2/14/2007,2007,2007-Q1,/company/preclick,http://www.preclick.com
Avocadoô,software,"They make Avocado, software for couples.","mobile, couples, iphone, android",2/1/2012,USA,CA,SF Bay,2150000,4/1/2012,2012,2012-Q2,/company/avocado-software,https://avocado.io
Silver Lining Solutions,software,Skills Management Software,,,GBR,,Rugby,2147000,5/5/2008,2008,2008-Q2,/company/silver-lining-solutions,http://www.silverliningsolutions.co.uk
GaleForce Solutions,software,,,1/1/2003,CAN,,Vancouver,2120000,4/25/2006,2006,2006-Q2,/company/galeforce-solutions,http://www.galeforcesolutions.com
lucierna,software,Application performance management SW.,"apm, application-performance-management, application-performance-monitoring, webperf",5/22/2009,ESP,,Barcelona,2106600,9/8/2011,2011,2011-Q3,/company/lucierna,http://www.lucierna.com
MedPageToday,software,Service,"healthcare, continuing-medical-education-cme",,USA,NJ,Little Falls,2100000,3/8/2007,2007,2007-Q1,/company/medpagetoday,http://www.medpagetoday.com
TriActive,software,,,1/1/1997,USA,TX,Austin,2100000,4/30/2007,2007,2007-Q2,/company/triactive,http://www.triactive.com
Simplicita Software,software,,,,USA,CO,Denver,2100000,5/22/2006,2006,2006-Q2,/company/simplicita-software,
AccuRev,software,,,1/1/1998,USA,MA,Boston,2100000,3/7/2005,2005,2005-Q1,/company/accurev,http://www.accurev.com
Perceivant,software,,,1/1/2012,GBR,IN,TBD,2100000,10/1/2013,2013,2013-Q4,/company/perceivant,http://perceivant.com
GameChanger Media,software,Digital platform for amateur sports.,"mobile, iphone, app, baseball, scorekeeping, user-generated, real-time-content, hyperlocal",1/1/2009,USA,NY,New York,2083130,4/23/2010,2010,2010-Q2,/company/gamechanger-media,http://www.gameChanger.io
Systancia,software,French Server-based computing,,,,,unknown,2078700,6/22/2009,2009,2009-Q2,/company/systancia,http://www.systancia.com
